,listing_id,description,host_id,neighbourhood_full,coordinates,room_type,price,number_of_reviews,reviews_per_month,availability_365,rating,number_of_stays,listing_added
5747,31836311,New(2015) Room & easy commute to Manhattan 35min,19303369.0,"Queens, Elmhurst","(40.74001, -73.87629)",Private Room,32$,1,0.3,31,3.7900716912418697,1.2,2018-09-25
5748,13083988,Private Bedroom/Bath in Luxury Greenpoint Condo,154956.0,"Brooklyn, Greenpoint","(40.73443, -73.95678000000002)",Private Room,90$,2,0.05,47,3.703270701506925,2.4,2016-02-09
5749,13433870,Bright Bedroom with views of city,31162653.0,"Brooklyn, Bushwick","(40.7025, -73.92935)",Private Room,95$,3,0.09,0,3.7910670330772542,3.6,2017-06-30
5750,21829714,GORGEOUS Apartment in Astoria - close to Manhattan,41813694.0,"Queens, Ditmars Steinway","(40.77853, -73.90934)",Entire place,95$,8,0.67,3,4.315758487750187,9.6,2018-11-28
5751,10037800,Room in beautiful plant filled Greenpoint loft,1558222.0,"Brooklyn, Greenpoint","(40.72809, -73.94365)",Private Room,65$,2,0.06,0,3.1774075620252145,2.4,2016-03-15
5752,1778294,Sweet Apartment on Quiet Block,367815.0,"Brooklyn, Bedford-Stuyvesant","(40.68931, -73.95548000000002)",Entire place,120$,39,0.91,50,4.929970576825425,46.8,2018-12-17
5753,7612100,Sunny Spotless Manhattan apartment,39921605.0,"Manhattan, Upper West Side","(40.80417, -73.96874)",Private Room,167$,44,0.92,188,3.983335314004505,52.8,2017-08-31
5754,9217592,Charming + Spacious Brownstone Apt,881301.0,"Brooklyn, Clinton Hill","(40.68356, -73.96152)",Entire place,145$,3,0.07,0,3.1851847591643945,3.6,2018-12-12
5755,22010594,Spacious Apartment with Work Space,160726948.0,"Manhattan, Kips Bay","(40.74478, -73.97968)",Entire place,94$,3,0.16,155,4.6809121885876435,3.6,2018-07-17
5756,14518363,R & R on Broadway Uptown,69862540.0,"Manhattan, Washington Heights","(40.83885, -73.94161)",Entire place,160$,12,0.36,5,3.9056710645821138,14.4,2018-06-27
5757,794281,Open loft in the heart of Union Sq.,2275401.0,"Manhattan, Greenwich Village","(40.73545, -73.9931)",Entire place,220$,23,0.29,0,4.9398895104245915,27.6,2016-06-29
5758,19981294,Great Room on Kips Bay,132080218.0,"Manhattan, Kips Bay","(40.74023, -73.97847)",Private Room,120$,14,0.59,0,3.141486746670992,16.8,2017-06-28
5759,6227027,Bright and Beautiful UWS Treasure!!,6089159.0,"Manhattan, Upper West Side","(40.78302, -73.98057)",Entire place,100$,3,0.13,205,3.8697435531542688,3.6,2018-11-14
5760,19459965,HOUSE 2 ENTRANCES 2 KITCHEN 2 BATH 15min TO MANHTN,30237517.0,"Queens, Forest Hills","(40.73437, -73.8502)",Entire place,278$,9,0.39,0,4.775676854079972,10.8,2018-05-15
5761,31954232,LOCATION!!!!Beautiful 2 bedrooms appartement !!!,24425582.0,"Brooklyn, Williamsburg","(40.71301, -73.95845)",Entire place,128$,13,2.5,27,4.5035502366870634,15.6,2018-12-18
5762,22327622,Teranga (Hospitality) in Brooklyn,25188010.0,"Brooklyn, Bedford-Stuyvesant","(40.68556, -73.95416999999998)",Private Room,55$,15,0.81,66,3.308476361504084,18.0,2018-12-26
5763,4309079,Big Sunny Room in Apartment With Views,22367030.0,"Manhattan, East Village","(40.72603, -73.98897)",Private Room,128$,15,0.26,249,4.115307291774744,18.0,2018-10-08
5764,1461873,"Cozy, quiet single room in Brooklyn brownstone",279845.0,"Brooklyn, Prospect Heights","(40.6762, -73.96670999999998)",Private Room,68$,11,0.33,187,4.858325162839143,13.2,2018-07-24
5765,33608420,Bright One Bedroom Loft,84732743.0,"Brooklyn, Williamsburg","(40.71255, -73.93921999999998)",Entire place,100$,3,1.23,3,3.810932030619668,3.6,2018-12-03
5766,26419291,Brooklyn Hostel Bedroom 2. Bed 3,119669058.0,"Brooklyn, Bedford-Stuyvesant","(40.6944, -73.95674)",Shared room,38$,14,1.14,365,4.4032726741016655,16.8,2018-12-23
5767,25342124,Private Room near Central Park,7249636.0,"Manhattan, Hell's Kitchen","(40.7687, -73.98742)",Private Room,85$,127,9.43,19,4.048089579265067,152.4,2019-01-01
5768,8407963,Gilded Age Bohemia,1938669.0,"Manhattan, Midtown","(40.74268, -73.98401)",Entire place,185$,15,0.33,7,4.367973270895023,18.0,2018-11-13
5769,33064746,Central Park 2 Bed Apt. Steps from Park & Subway,11305100.0,"Manhattan, Harlem","(40.79943, -73.95376)",Entire place,150$,6,1.59,10,3.7271383812438335,7.1999999999999975,2018-11-28
5770,26785267,Comfy and Bright Bedroom in Brooklyn Chinatown,201403610.0,"Brooklyn, Sunset Park","(40.64101, -74.01049)",Private Room,57$,16,1.35,222,3.9713654832493206,19.2,2018-11-30
5771,13642073,Bright spacious Brooklyn Apartment near Pratt,1316648.0,"Brooklyn, Bedford-Stuyvesant","(40.69119, -73.9601)",Entire place,110$,7,0.2,0,3.4189415369410656,8.4,2018-10-18
5772,19051802,Sunny quiet full floor E Village,71825402.0,"Manhattan, East Village","(40.72669000000001, -73.98864)",Entire place,279$,4,0.19,0,4.640319382269073,4.8,2018-01-21
5773,34716458,Art-Gallery Penthouse: 3BD Home in Midtown East,261852969.0,"Manhattan, Midtown","(40.75613, -73.96904)",Entire place,499$,5,3.19,189,4.198416608917179,6.0,2018-12-12
5774,7969111,Charming Chelsea Flat,42050222.0,"Manhattan, Chelsea","(40.74192, -73.99978)",Private Room,135$,250,5.36,111,4.4579076753288325,300.0,2018-12-27
5775,18948184,Upper East Side Oversized Studio,132103681.0,"Manhattan, Upper East Side","(40.78285, -73.94875)",Entire place,129$,2,0.08,0,4.775985852500666,2.4,2016-12-19
5776,19193139,Loft Bright Studio,133923404.0,"Manhattan, Harlem","(40.82669, -73.94827)",Entire place,95$,9,0.38,0,4.574084623149844,10.8,2018-11-19
5777,21263728,Urban chic private guest suite in the heart of NY,16977462.0,"Manhattan, Upper West Side","(40.78642, -73.97652)",Private Room,125$,38,1.8,54,4.344881167133964,45.6,2018-12-26
5778,35387029,Spectacular Room available in Luxury Soho Apt,212910330.0,"Manhattan, SoHo","(40.72273, -74.00352)",Private Room,400$,2,2.0,60,3.113416684807297,2.4,2018-12-26
5779,9492750,Spacious and quiet Manhattan Harlem 1-bed apt!,15441931.0,"Manhattan, Harlem","(40.80965, -73.94553)",Entire place,190$,102,2.33,281,3.8305442672254406,122.4,2018-12-30
5780,33217402,NO CLEANING FEE! 1.5 blocks from 2 train. Fridge!,240913980.0,"Bronx, Wakefield","(40.89637000000001, -73.8555)",Private Room,39$,10,2.73,15,4.2435605969105605,12.0,2018-12-13
5781,23290041,Live Like a Local in East Williamsburg Studio Apt,32226468.0,"Brooklyn, Williamsburg","(40.70529000000001, -73.93883000000002)",Entire place,37$,2,0.13,0,4.915896325650241,2.4,2017-10-20
5782,4227141,Cozy Bedroom,21938126.0,"Brooklyn, Bedford-Stuyvesant","(40.68724, -73.94218000000002)",Private Room,35$,11,0.81,11,3.5070981935323973,13.2,2018-11-27
5783,21638538,Spacious Private bedroom & private bathroom,130201799.0,"Manhattan, SoHo","(40.7244, -73.99884)",Private Room,169$,31,1.54,69,4.027208628665036,37.2,2018-12-25
5784,11422779,High Rise Elevator Building in NYC,7505413.0,"Manhattan, Lower East Side","(40.71523, -73.98489000000002)",Private Room,91$,42,1.1,80,4.607724042728141,50.4,2018-11-10
5785,35186258,Nice and cozy Studio in Midtown Manhattan,264965107.0,"Manhattan, Kips Bay","(40.742, -73.98154)",Entire place,131$,2,2.0,11,3.9556702745930608,2.4,2018-12-25
5786,35379623,"Amazing place, 15 minutes from Manhattan",266340106.0,"Queens, Astoria","(40.77069, -73.91977)",Entire place,125$,5,5.0,24,4.06219834975108,6.0,2018-12-28
5787,14608350,Bedroom in the <3 of Astoria close to the city,45986534.0,"Queens, Astoria","(40.76792, -73.91190999999998)",Private Room,40$,23,0.73,30,3.6430577042573913,27.6,2018-10-18
5788,22258326,Gorgeous spacious renovated 1Bed in Hellskitchen!,42304005.0,"Manhattan, Theater District","(40.75957, -73.98798000000002)",Entire place,151$,18,0.97,72,4.446062272666016,21.6,2018-11-07
5789,15082723,"Williamsburg Private Room, Outdoor Space w/grill",33677512.0,"Brooklyn, Williamsburg","(40.71204, -73.9656)",Private Room,95$,29,0.85,0,3.98682163377308,34.8,2019-01-02
5790,9758378,Prospect Heights/Park slope condo next to the Park,50324962.0,"Brooklyn, Prospect Heights","(40.67545, -73.96884)",Entire place,250$,13,0.34,319,4.990476196546457,15.6,2018-11-05
5791,7322,Chelsea Perfect,18946.0,"Manhattan, Chelsea","(40.74192, -73.99501)",Private Room,140$,260,2.12,12,4.3890506173017565,312.0,2018-12-26
5792,32657400,LONG TERM -Medium room-A-B-C-D trains-Washer&Dryer,231870747.0,"Manhattan, Harlem","(40.82455, -73.94585)",Private Room,44$,2,1.71,0,4.241772299424956,2.4,2018-12-26
5793,3737847,Sanctuary Close To Manhattan ,19107278.0,"Brooklyn, Bushwick","(40.7001, -73.91204)",Private Room,50$,2,0.03,0,4.6112666665144415,2.4,2015-11-27
5794,26845561,The Unique Home in New York City,78643953.0,"Brooklyn, Bushwick","(40.68875, -73.916)",Entire place,159$,20,3.14,258,4.7522152044743295,24.0,2018-12-26
5795,31121555,Private Room With Private En-Suite Bathroom,9316328.0,"Brooklyn, Bedford-Stuyvesant","(40.68587, -73.95221)",Private Room,60$,14,2.46,9,4.641190237297498,16.8,2018-12-21
5796,15328271,"Huge Apt 5 miles to Manhattan, Parking available",77665938.0,"Queens, Maspeth","(40.72693, -73.90319000000002)",Entire place,105$,92,2.75,316,3.7230726340672238,110.4,2018-12-20
5797,22231328,Spacious Brooklyn loft in Clinton Hill,4642506.0,"Brooklyn, Bedford-Stuyvesant","(40.69216, -73.96011)",Private Room,275$,17,0.92,72,3.2746816393006086,20.4,2018-12-20
5798,9343313,Charming Bdrm Mins from Lively LES,11824700.0,"Manhattan, Lower East Side","(40.71514000000001, -73.98293000000002)",Private Room,95$,13,0.32,0,3.2855319388331767,15.6,2017-11-12
5799,3476431,Charming Fort Greene Studio,4374828.0,"Brooklyn, Clinton Hill","(40.68407, -73.96715)",Entire place,110$,39,0.85,0,3.9393036393767575,46.8,2018-06-28
5800,80493,Cozy room in East Village with AC,434987.0,"Manhattan, East Village","(40.72329000000001, -73.98486)",Private Room,71$,182,1.81,200,4.600766248247451,218.4,2018-12-29
5801,9578325,"Lovely, Cozy Loft Carroll Gardens",1407251.0,"Brooklyn, Gowanus","(40.67924, -73.98718000000002)",Entire place,129$,120,2.73,275,4.376701896091221,144.0,2018-12-17
5802,1657110,Luxury & Charm.  Steps from Christopher Park!,8315861.0,"Manhattan, West Village","(40.73433, -74.0036)",Entire place,195$,52,0.74,0,4.382500638358321,62.4,2018-08-04
5803,26939323,SUNNY ROOM 1 - SHORT RIDE TO MANHATTAN!,141362117.0,"Brooklyn, Williamsburg","(40.7076, -73.93426)",Private Room,67$,32,2.8,348,4.639167334818048,38.4,2018-12-18
5804,1039435,"Lovely studio in Manhattan,New York",5709288.0,"Manhattan, Midtown","(40.75879000000001, -73.9638)",Entire place,220$,1,0.02,0,4.1181923416596575,1.2,2014-06-29
5805,21732716,Small Room in the great neighborhood ofPark Slope,55468128.0,"Brooklyn, Windsor Terrace","(40.6602, -73.98244)",Private Room,42$,88,4.44,248,4.3656315436504265,105.6,2018-12-19
5806,31106126,Entire Luxurious private Studio Near LGA Airport,155691570.0,"Queens, East Elmhurst","(40.75812, -73.87195)",Entire place,80$,36,5.71,150,3.5562953633331493,43.2,2018-12-12
5807,11545797,Cozy room with queen bed in 4b,8167445.0,"Brooklyn, Bedford-Stuyvesant","(40.68692, -73.94242)",Private Room,55$,10,0.25,0,4.495318382490426,12.0,2017-05-07
5808,21322272,Comfy room steps away from Williamsburg nightlife,154339771.0,"Brooklyn, Williamsburg","(40.71258, -73.95742)",Private Room,50$,10,0.5,0,3.7091052635366935,12.0,2017-07-25
5809,266756,REAL 2BR-HEART OF SOHO-LITTLE ITALY,1398809.0,"Manhattan, Little Italy","(40.71905, -73.99677)",Entire place,199$,89,0.99,0,3.796510164827612,106.8,2017-12-25
5810,16122024,B & B in NYC!!,66915031.0,"Manhattan, Washington Heights","(40.84657, -73.9357)",Private Room,65$,55,5.54,5,4.218970110334881,66.0,2018-12-06
5811,21236661,Beautiful 1BR Home in Heart of South Harlem,1522036.0,"Manhattan, East Harlem","(40.80101, -73.9439)",Entire place,125$,1,0.05,0,4.833722555225301,1.2,2017-06-29
5812,30507110,Small room in shared APT near CUMC.,228945290.0,"Manhattan, Washington Heights","(40.84215, -73.94266)",Private Room,45$,4,0.57,90,4.181828175401064,4.8,2018-12-18
5813,23594177,Minimalist Brooklyn Artist's Loft (Fort Greene),25096301.0,"Brooklyn, Fort Greene","(40.68524, -73.97463)",Entire place,150$,8,0.52,11,4.091972839328411,9.6,2018-02-05
5814,23980622,Manhattan private room 2  Columbia university area,180380802.0,"Manhattan, Harlem","(40.81312, -73.95364000000002)",Private Room,65$,11,0.71,365,3.887972404181869,13.2,2018-11-01
5815,34151215,Bright and Artsy 2 Bedroom Apartment,257810280.0,"Brooklyn, Bedford-Stuyvesant","(40.67935, -73.93715)",Entire place,100$,5,5.0,0,4.246655341724805,6.0,2019-01-02
5816,18559902,Central Park View 5th Avenue,125021178.0,"Manhattan, Midtown","(40.76646, -73.97912)",Entire place,350$,16,0.64,352,3.5323591253354665,19.2,2018-11-10
5817,20124372,"LOVE MANHATTAN 1
NEAR TO YANKE STADIUM",143052745.0,"Bronx, Mott Haven","(40.81005, -73.91977)",Private Room,40$,73,3.16,51,4.5471734691648384,87.6,2018-11-23
5818,8240016,Large Brooklyn Apt Artsy & Centric,36791609.0,"Brooklyn, Bushwick","(40.69836, -73.93521)",Entire place,98$,201,4.37,293,4.189301595877914,241.2,2018-12-19
5819,10723142,Cozy and Small bedroom in Astoria!!,24981045.0,"Queens, Astoria","(40.76061, -73.91767)",Private Room,35$,1,0.02,0,3.764627575618914,1.2,2015-07-29
5820,33822605,Brooklyn share next to train 25 min to Manhattan,201015598.0,"Brooklyn, Bedford-Stuyvesant","(40.6783, -73.91055)",Shared room,35$,3,1.11,77,3.34019118551507,3.6,2018-12-02
5821,17456932,Ideal family spot in the upper west,5635997.0,"Manhattan, Upper West Side","(40.79456, -73.96853)",Entire place,400$,5,0.19,108,4.647895639229152,6.0,2018-10-19
5822,25034878,Upper East Side Getaway! Lots of space!,169960804.0,"Manhattan, Upper East Side","(40.77277, -73.94965)",Entire place,175$,7,0.51,0,4.2878760520528605,8.4,2018-04-26
5823,1645915,Cozy 1.5BD in Parkslope Brooklyn,1967871.0,"Brooklyn, South Slope","(40.66623, -73.98217)",Entire place,115$,185,2.62,163,3.706543587560696,222.0,2018-11-30
5824,21827276,Cozy Minimalist Small Room in a Great Apartment,93011199.0,"Brooklyn, Bedford-Stuyvesant","(40.68588, -73.95551)",Private Room,50$,24,1.21,0,3.7808044038578847,28.8,2017-11-18
5825,11818137,Cozy and spacious studying bedroom,17638424.0,"Queens, Elmhurst","(40.74624, -73.87376)",Private Room,43$,105,2.61,140,4.374493212874837,126.0,2018-12-12
5826,29412897,Large open space in Bushwick,1949282.0,"Brooklyn, Bushwick","(40.69418, -73.9114)",Private Room,36$,13,1.51,329,3.233226944499473,15.6,2018-12-10
5827,458377,Bright Spacious 2 Bedroom/5 Room - wRoof Deck,346366.0,"Brooklyn, Williamsburg","(40.70147, -73.94378)",Entire place,229$,12,0.15,319,3.279591912335281,14.4,2018-11-22
5828,30012164,"Historic Gem in Beautiful Clinton Hill, Brooklyn",30466297.0,"Brooklyn, Clinton Hill","(40.68632, -73.96292)",Entire place,450$,5,0.66,11,4.3821554290511004,6.0,2018-12-30
5829,9412636,Safe&Cozy bdoom/5 mins to Manhattan,24244132.0,"Manhattan, Roosevelt Island","(40.76168, -73.95059)",Private Room,60$,1,0.03,0,3.067081388536597,1.2,2015-11-25
5830,31933373,The Ideal Vacation Home in Brooklyn:,78643953.0,"Brooklyn, Bushwick","(40.69029000000001, -73.91533000000003)",Entire place,149$,19,4.52,231,3.989721984585544,22.8,2019-01-02
5831,32466401,Sonder | The Nash | Modern Studio + Rooftop,219517861.0,"Manhattan, Murray Hill","(40.74915, -73.97556999999998)",Entire place,172$,2,0.75,338,3.5197507336338725,2.4,2018-11-24
5832,20029021,Beautiful Apartment in Brooklyn!,12431341.0,"Brooklyn, Bedford-Stuyvesant","(40.69361, -73.94383)",Entire place,149$,3,0.14,0,4.1487344296171615,3.6,2018-04-17
5833,26473275,Large 1 bedroom apartment near Prospect Park,749126.0,"Brooklyn, South Slope","(40.66501, -73.98111999999998)",Entire place,145$,8,0.66,0,3.4640568807369965,9.6,2018-11-07
5834,28917781,Walk in Basement Room with Window,35927005.0,"Brooklyn, Borough Park","(40.63586, -74.00596999999998)",Private Room,55$,1,0.11,298,3.4781325213168746,1.2,2018-04-16
5835,21869057,Spacious 2-bedroom Apt in Heart of Greenpoint,11967922.0,"Brooklyn, Greenpoint","(40.72421, -73.95364000000002)",Entire place,10$,93,4.73,32,3.0877594414830174,111.6,2018-12-26
5836,34956747,"Beautiful studio 96
Walk to Central Park/Manhattan",49292376.0,"Manhattan, East Harlem","(40.78707, -73.95121)",Entire place,145$,1,1.0,94,3.3897586285625882,1.2,2018-12-04
5837,20231737,"Bright, Clean Room with Private Bathroom",2065453.0,"Brooklyn, Crown Heights","(40.6775, -73.95404)",Private Room,69$,7,0.33,0,3.3992118459999805,8.4,2018-02-28
5838,1373456,Warm & Welcoming Private Room,1286275.0,"Brooklyn, Bushwick","(40.7041, -73.92418)",Private Room,65$,39,0.56,187,3.7524496776932175,46.8,2016-11-22
5839,16775958,The Happy Hideaway,4232532.0,"Brooklyn, South Slope","(40.6618, -73.98234000000002)",Entire place,144$,12,0.9,0,3.972812574078358,14.4,2018-06-28
5840,3042553,Quiet bedroom in East Village NY.,15492140.0,"Manhattan, Lower East Side","(40.72232, -73.98987)",Private Room,77$,139,2.29,18,4.742173537299468,166.79999999999995,2019-01-01
5841,14109893,Charming Artist Studio,3404898.0,"Brooklyn, Prospect-Lefferts Gardens","(40.65915, -73.96004)",Entire place,110$,6,0.17,0,4.004679583011462,7.1999999999999975,2016-04-19
5842,24086704,"The Photographer Room in Private Home, Near Metro",106460468.0,"Bronx, Kingsbridge","(40.88004, -73.9)",Private Room,79$,45,3.0,59,3.167190971056149,54.0,2018-12-07
5843,18180304,"Cozy, Private Studio in Bedstuy, Brooklyn",7598580.0,"Brooklyn, Bedford-Stuyvesant","(40.67943, -73.94435)",Entire place,90$,1,0.11,35,3.9236379490481585,1.2,2018-03-30
5844,14928089,Beautiful room with all Amenities and gym,71176668.0,"Manhattan, Harlem","(40.8153, -73.93741)",Private Room,110$,26,0.76,280,3.6183206142499174,31.2,2018-04-20
5845,32990282,Private room in Astoria... 20 min to the city.,30698503.0,"Queens, Ditmars Steinway","(40.77253, -73.91476)",Private Room,80$,3,1.55,352,3.534705195782947,3.6,2018-12-16
5846,16708692,2 Bedroom Apt.-30 secs from C train,110708643.0,"Brooklyn, Bedford-Stuyvesant","(40.67983, -73.92121)",Entire place,82$,80,2.76,28,4.39692598719271,96.0,2018-11-20
5847,33555952,"HUGE, SUNNY room in Financial District",12655794.0,"Manhattan, Financial District","(40.70598, -74.00804000000002)",Private Room,150$,2,0.62,90,3.797692538083804,2.4,2018-10-10
5848,32766010,Private Studio in the Center of Manhattan,246432505.0,"Manhattan, Midtown","(40.74968, -73.98722)",Entire place,145$,7,1.74,0,3.1964261975303927,8.4,2018-12-11
5849,23926896,Bright & airy uptown sanctuary,5371388.0,"Manhattan, Inwood","(40.86816, -73.93131)",Entire place,100$,3,0.22,5,3.9019058555890287,3.6,2018-12-11
5850,24201129,Bright & Cozy Studio in PRIME Flatiron/Chelsea,25635056.0,"Manhattan, Chelsea","(40.73836, -73.99566999999998)",Entire place,250$,12,1.33,7,4.685412485047394,14.4,2018-12-01
5851,8542461,JFK Airport Spacious and gorgeous Room,14046692.0,"Queens, Howard Beach","(40.65918, -73.83038)",Private Room,50$,5,0.24,0,4.153019520618232,6.0,2017-04-16
5852,2889387,New York City near Staten Is. Ferry,2269517.0,"Staten Island, St. George","(40.6427, -74.08001)",Private Room,95$,234,3.74,264,3.5585312398755065,280.8,2018-12-25
5853,16193259,Sunny new room C/ 30mins to Manhattan,105640471.0,"Brooklyn, Sunset Park","(40.64052, -74.01539)",Private Room,48$,10,0.71,240,3.655166792506805,12.0,2018-12-05
5854,28443430,Beautiful Full-size Studio in Classic Brownstone,1820586.0,"Brooklyn, Bedford-Stuyvesant","(40.68279, -73.94805)",Entire place,80$,4,0.44,14,3.606889073336234,4.8,2018-11-19
5855,32069686,"Amazing views, sun, luxe style, live like a local!",27107891.0,"Brooklyn, Williamsburg","(40.71396, -73.93986)",Entire place,179$,8,2.11,104,3.1993833360185064,9.6,2018-12-16
